UUID,site_id,comid,lng,lat,model_cfs,model_percentile,model_category,model_trend,model_pct_normal,usgs_cfs
347927164,0347927164,,-81.9076056,36.2200083,1.38642068360754,6.7,D2,falling,42.6,0.51
3479000,03479000,,-81.8222222,36.23916667,44.41030828307299,3.3,D3,falling,56.1,35.5
8150800,08150800,,-99.0958848,30.64351548,6.602549048581955,63.3,None,falling,195.6,5.94
8150800,08150800,,-99.0958848,30.64351548,6.602549048581955,63.3,None,falling,195.6,3.3
8150800,08150800,,-99.0958848,30.64351548,6.602549048581955,63.3,None,falling,195.6,4.54
3505550,03505550,,-83.6522222,35.305,138.95209208038256,6.7,D2,falling,60.0,281.0
8149900,08149900,,-99.7780389,30.47901389,7.741001347265684,60.0,None,falling,152.8,48.1
8149900,08149900,,-99.7780389,30.47901389,7.741001347265684,60.0,None,falling,152.8,44.7
8149900,08149900,,-99.7780389,30.47901389,7.741001347265684,60.0,None,falling,152.8,46.7
8150000,08150000,,-99.7345097,30.50435487,5.203034973948167,36.7,None,falling,78.5,92.8
8150000,08150000,,-99.7345097,30.50435487,5.203034973948167,36.7,None,falling,78.5,90.1
8150000,08150000,,-99.7345097,30.50435487,5.203034973948167,36.7,None,falling,78.5,91.4
8150700,08150700,,-99.1092185,30.66073685,22.466142466572627,40.0,None,falling,64.8,43.8
8150700,08150700,,-99.1092185,30.66073685,22.466142466572627,40.0,None,falling,64.8,36.8
8150700,08150700,,-99.1092185,30.66073685,22.466142466572627,40.0,None,falling,64.8,40.0
8195000,08195000,,-99.7047756,29.48856496,9.2220751605033,3.3,D3,steady,12.6,0.51
8195000,08195000,,-99.7047756,29.48856496,9.2220751605033,3.3,D3,steady,12.6,0.4
8195000,08195000,,-99.7047756,29.48856496,9.2220751605033,3.3,D3,steady,12.6,0.45
8195000,08195000,,-99.7047756,29.48856496,9.2220751605033,3.3,D3,steady,12.6,0.45
2138500,02138500,,-81.8911111,35.79555556,40.94254485477875,3.3,D3,falling,54.7,27.2
3508050,03508050,,-83.14388889,35.28777778,123.95382084624553,13.3,D1,falling,64.0,91.9
8095400,08095400,,-97.3564004,31.5557199,18.46695686260607,83.3,W1,falling,245.3,6.3
8095400,08095400,,-97.3564004,31.5557199,18.46695686260607,83.3,W1,falling,245.3,5.16
8095400,08095400,,-97.3564004,31.5557199,18.46695686260607,83.3,W1,falling,245.3,5.85
7346000,07346000,,-94.4988102,32.74958345,271.210200130213,93.3,W2,falling,300.0,2090.0
7346000,07346000,,-94.4988102,32.74958345,271.210200130213,93.3,W2,falling,300.0,2020.0
7346000,07346000,,-94.4988102,32.74958345,271.210200130213,93.3,W2,falling,300.0,2050.0
8095300,08095300,,-97.365845,31.50933179,37.07257274862532,83.3,W1,falling,278.0,30.2
8095300,08095300,,-97.365845,31.50933179,37.07257274862532,83.3,W1,falling,278.0,23.8
8095300,08095300,,-97.365845,31.50933179,37.07257274862532,83.3,W1,falling,278.0,28.4
7346070,07346070,,-94.3460265,32.71291998,993.6604042994605,93.3,W2,steady,300.0,1800.0
7346070,07346070,,-94.3460265,32.71291998,993.6604042994605,93.3,W2,steady,300.0,1600.0
7346070,07346070,,-94.3460265,32.71291998,993.6604042994605,93.3,W2,steady,300.0,1700.0
3513000,03513000,,-83.4469444,35.4275,496.0340109259558,3.3,D3,falling,60.4,619.0
3512000,03512000,,-83.3536111,35.46138889,160.07654270339606,3.3,D3,falling,57.5,205.0
208773375,0208773375,,-78.4986111,35.575,50.98265923479294,46.7,None,rising,98.6,11.1
208250410,0208250410,,-77.88414888,35.89987728,1424.5867791787423,100.0,W4,rising,300.0,1580.0
2091000,02091000,,-77.8061111,35.48888889,12.903582448934301,20.0,D1,rising,59.7,6.78
2087183,02087183,,-78.5808333,35.94,591.5078525409755,86.7,W1,rising,293.3,108.0
2081942,02081942,,-78.08953889,35.8820861,1323.508496406823,100.0,W4,rising,300.0,758.0
2083500,02083500,,-77.5330556,35.89444444,2137.7247105621213,83.3,W1,rising,300.0,2150.0
2084000,02084000,,-77.37277778,35.61666667,1950.3660846668454,80.0,W1,rising,231.5,1440.0
2091814,02091814,,-77.30277778,35.31388889,1568.7369729021755,46.7,None,rising,96.7,1250.0
2089000,02089000,,-77.9975,35.3375,1436.152268489397,80.0,W1,rising,147.7,1360.0
2088500,02088500,,-78.1602778,35.51138889,85.34884809423973,63.3,None,rising,138.8,32.6
2087500,02087500,,-78.4052778,35.6472222,955.9956903076301,86.7,W1,rising,216.4,492.0
2090504,02090504,,-77.90887268,35.66849178,201.68481015113744,90.0,W2,rising,300.0,59.7
2091500,02091500,,-77.5825,35.42888889,211.95108604227133,56.7,None,rising,106.0,199.0
2089500,02089500,,-77.5855556,35.25777778,1312.406631592364,66.7,None,rising,111.0,812.0
2088383,02088383,,-78.3522222,35.82194444,26.00007987239212,76.7,W0,rising,222.9,21.0
8088610,08088610,,-98.411719,32.85817854,883.649415392583,70.0,W0,steady,137.2,119.0
8088610,08088610,,-98.411719,32.85817854,883.649415392583,70.0,W0,steady,137.2,113.0
8088610,08088610,,-98.411719,32.85817854,883.649415392583,70.0,W0,steady,137.2,116.0
2080500,02080500,,-77.6336111,36.46,1890.779120516617,43.3,None,rising,96.8,7170.0
2138520,02138520,,-81.8346667,35.7403611,48.7358156740795,6.7,D2,falling,57.3,211.0
2053500,02053500,,-76.9994444,36.28027778,57.07599718759672,90.0,W2,rising,300.0,17.6
2137727,02137727,,-82.0602778,35.6858333,88.71053559559003,16.7,D1,falling,66.9,67.1
8089000,08089000,,-98.3025492,32.8626236,906.69384186232,70.0,W0,rising,133.7,147.0
8089000,08089000,,-98.3025492,32.8626236,906.69384186232,70.0,W0,rising,133.7,129.0
8089000,08089000,,-98.3025492,32.8626236,906.69384186232,70.0,W0,rising,133.7,139.0
2053200,02053200,,-77.0255556,36.3708333,114.44290480332904,86.7,W1,rising,300.0,36.9
11477000,11477000,,-124.0997699,40.49152384,1187.1343329921674,46.7,None,falling,99.2,244.0
11468500,11468500,,-123.7377917,39.42822378,16.67380711610665,46.7,None,falling,92.0,10.7
11475000,11475000,,-123.63253,40.2182,486.15015523402184,50.0,None,falling,98.2,109.0
11476500,11476500,,-123.7761426,40.18181004,111.4047652179158,53.3,None,falling,102.7,61.2
11480390,11480390,,-123.3353034,40.28431329,7.731204337433969,33.3,None,falling,80.6,1.94
11528700,11528700,,-123.4942046,40.6498627,165.3978310595837,53.3,None,falling,105.7,174.0
11478500,11478500,,-123.890876,40.48041636,34.97632080755762,43.3,None,falling,86.8,14.2
11468900,11468900,,-123.991423,40.139309,17.609244435101335,10.0,D2,falling,76.3,11.5
10293000,10293000,,-119.2148759,38.3276958,188.54812802021448,60.0,None,steady,111.1,201.0
11475800,11475800,,-123.7205775,39.8745957,49.11008199644924,53.3,None,falling,101.0,41.2
11476600,11476600,,-124.0050423,40.351528,5.862898891283374,33.3,None,falling,87.6,2.79
11469000,11469000,,-124.283381,40.31319125,73.52993824136635,36.7,None,falling,90.4,39.6
8073500,08073500,,-95.6057782,29.7618958,462.13512333358267,90.0,W2,falling,271.1,3040.0
8073500,08073500,,-95.6057782,29.7618958,462.13512333358267,90.0,W2,falling,271.1,2090.0
8073500,08073500,,-95.6057782,29.7618958,462.13512333358267,90.0,W2,falling,271.1,1920.0
8073500,08073500,,-95.6057782,29.7618958,462.13512333358267,90.0,W2,falling,271.1,1290.0
8073500,08073500,,-95.6057782,29.7618958,462.13512333358267,90.0,W2,falling,271.1,2500.0
8073500,08073500,,-95.6057782,29.7618958,462.13512333358267,90.0,W2,falling,271.1,1710.0
8073700,08073700,,-95.5235538,29.7468959,551.3877779782326,90.0,W2,falling,300.0,3150.0
8073700,08073700,,-95.5235538,29.7468959,551.3877779782326,90.0,W2,falling,300.0,2090.0
8073700,08073700,,-95.5235538,29.7468959,551.3877779782326,90.0,W2,falling,300.0,2480.0
8073600,08073600,,-95.5577213,29.76217336,543.3060906249628,90.0,W2,falling,300.0,3130.0
8073600,08073600,,-95.5577213,29.76217336,543.3060906249628,90.0,W2,falling,300.0,2030.0
8073600,08073600,,-95.5577213,29.76217336,543.3060906249628,90.0,W2,falling,300.0,2500.0
8072600,08072600,,-95.6431667,29.76938056,200.57546406347794,86.7,W1,falling,278.8,1280.0
8072600,08072600,,-95.6431667,29.76938056,200.57546406347794,86.7,W1,falling,278.8,1050.0
8072600,08072600,,-95.6431667,29.76938056,200.57546406347794,86.7,W1,falling,278.8,1200.0
8074000,08074000,,-95.4085505,29.76022829,821.6360697236538,90.0,W2,falling,300.0,2120.0
11473900,11473900,,-123.3252913,39.70626687,58.215802836376476,43.3,None,falling,90.4,53.2
11475560,11475560,,-123.6439073,39.7295997,2.5965719868924224,60.0,None,falling,113.7,2.5
2085070,02085070,,-78.9077778,36.0722222,31.92605400986827,56.7,None,steady,109.9,26.5
2086849,02086849,,-78.8325065,36.05931106,11.106560114175112,70.0,W0,rising,137.5,20.8
2068500,02068500,,-80.3030556,36.515,56.75176776274092,6.7,D2,falling,52.1,97.8
2133624,02133624,,-79.3319444,34.77277778,69.58907799456253,20.0,D1,steady,68.0,99.0
8091500,08091500,,-97.7772512,32.23153166,7.8307610429911865,53.3,None,falling,134.9,34.4
8091500,08091500,,-97.7772512,32.23153166,7.8307610429911865,53.3,None,falling,134.9,32.9
8091500,08091500,,-97.7772512,32.23153166,7.8307610429911865,53.3,None,falling,134.9,33.8
2134170,02134170,,-79.0111111,34.62027778,124.53958154821711,6.7,D2,steady,55.4,96.6
2132320,02132320,,-79.3866667,34.75055556,11.38257627692959,13.3,D1,steady,66.5,23.2
10308200,10308200,,-119.7648985,38.7146274,179.74436213570067,56.7,None,rising,112.7,168.0
11427000,11427000,,-121.023833,38.93600919,147.78731132010122,53.3,None,falling,110.1,82.3
10260855,10260855,,-117.2044444,34.26,0.4384801918877225,80.0,W1,falling,194.9,0.17
10308792,10308792,,-119.6454497,38.73573925,3.803579451485248,80.0,W1,rising,201.9,0.96
10308794,10308794,,-119.6454497,38.73573925,3.803579451485248,80.0,W1,rising,201.9,3.36
103087835,103087835,,-119.6591667,38.7033333,0.21557762645852363,60.0,None,rising,144.0,0.01
10308783,10308783,,-119.6565614,38.7012952,0.19892660974770407,60.0,None,rising,138.1,0.11
10308785,10308785,,-119.6587837,38.70407294,0.2399063334672647,60.0,None,rising,143.5,0.0
103087889,103087889,,-119.6630556,38.7108333,0.3334810096246409,60.0,None,rising,144.3,0.04
103087855,103087855,,-119.6566667,38.7058333,0.2399063334672647,60.0,None,rising,143.5,0.01
103087891,103087891,,-119.648611,38.7086111,0.19870041637404118,60.0,None,rising,137.9,0.37
10308784,10308784,,-119.6587837,38.70407294,0.2399063334672647,60.0,None,rising,143.5,0.04
10260500,10260500,,-117.2264316,34.34305858,19.925172034550602,83.3,W1,steady,300.0,2.74
103087865,103087865,,-119.6622222,38.70555556,0.27972697505165167,60.0,None,rising,144.0,0.0
10308789,10308789,,-119.6601726,38.7168505,0.5167303765596013,63.3,None,rising,169.0,0.7
11085000,11085000,,-117.9695092,34.11223019,49.4758796960225,80.0,W1,falling,158.3,0.0
11102300,11102300,,-118.0884018,34.0166788,14.529522506984593,83.3,W1,falling,224.1,0.0
11087020,11087020,,-118.0381225,34.03417767,36.07596237300452,83.3,W1,falling,300.0,117.0
11089500,11089500,,-117.8861706,33.89584765,0.4633805933466579,86.7,W1,falling,269.2,1.15
11101250,11101250,,-118.0717348,34.05834368,9.605935231208957,83.3,W1,steady,241.7,1.43
11088500,11088500,,-117.9264496,33.88779206,0.8185908723263559,83.3,W1,falling,300.0,1.21
11446500,11446500,,-121.2277262,38.6354601,1144.7750413011167,60.0,None,falling,112.5,5150.0
11447360,11447360,,-121.3827302,38.64184848,4.902513157237247,46.7,None,falling,95.7,0.0
11303000,11303000,,-121.1104934,37.72965078,1148.7359802112326,60.0,None,steady,118.8,401.0
11381500,11381500,,-122.0241541,40.0546022,162.49602826767745,53.3,None,falling,106.2,152.0
11530500,11530500,,-123.9795164,41.5109543,1243.1486299533956,26.7,D0,falling,86.1,3650.0
11390000,11390000,,-121.7088643,39.72599524,64.21841210455408,50.0,None,falling,97.5,179.0
11453000,11453000,,-121.6441266,38.6776817,0.12760391243904914,26.7,D0,falling,38.6,21.2
11390500,11390500,,-121.82469,39.00989476,991.1533348544355,56.7,None,falling,104.5,7530.0
11370500,11370500,,-122.4444553,40.6009835,1021.4895712990165,70.0,W0,falling,145.3,13600.0
11389500,11389500,,-122.0002508,39.2140566,1147.8526615402054,70.0,W0,falling,133.8,9080.0
11482500,11482500,,-124.0511825,41.2992896,78.60714790356327,43.3,None,falling,94.7,52.8
11425500,11425500,,-121.5982928,38.77434584,1127.2684294591627,33.3,None,falling,82.5,16600.0
11370700,11370700,,-122.381397,40.56876198,1062.7244230768051,70.0,W0,falling,148.7,260.0
11452500,11452500,,-121.8071874,38.727126,56.981968616653894,56.7,None,falling,120.3,6.39
11289850,11289850,,-120.6098028,37.71144167,1.1025543577360162,80.0,W1,falling,300.0,0.0
11377100,11377100,,-122.1866645,40.28848836,1024.7288614896906,63.3,None,falling,125.1,13900.0
11224000,11224000,,-119.0863889,37.63194444,45.48009839621356,70.0,W0,rising,180.0,113.0
11376550,11376550,,-122.1463869,40.39820996,391.4281148443258,70.0,W0,falling,144.0,296.0
11376000,11376000,,-122.2386119,40.38709797,97.86309734127681,36.7,None,steady,84.6,89.1
11374000,11374000,,-122.2330577,40.50487467,95.42556186297456,56.7,None,steady,112.9,47.5
11355010,11355010,,-121.511927,40.9832178,116.52438453932912,30.0,D0,rising,89.9,970.0
11251000,11251000,,-119.7243124,36.98439397,2686.565668318366,53.3,None,falling,102.8,433.0
11189500,11189500,,-118.173689,35.7374516,127.87829586873748,76.7,W0,rising,173.7,36.7
11523200,11523200,,-122.7055788,41.1112571,102.38243918706306,60.0,None,falling,125.3,77.1
10310000,10310000,,-119.833789,38.76962765,55.81015654439678,56.7,None,steady,112.4,57.2
8164503,08164503,,-96.4680278,29.07185833,9.913319490061015,70.0,W0,falling,228.4,128.0
8164503,08164503,,-96.4680278,29.07185833,9.913319490061015,70.0,W0,falling,228.4,72.9
8164503,08164503,,-96.4680278,29.07185833,9.913319490061015,70.0,W0,falling,228.4,104.0
11527000,11527000,,-123.4400401,40.7887498,883.063504882817,56.7,None,falling,116.9,780.0
103366092,103366092,,-120.0271275,38.8485185,32.881049918347905,56.7,None,falling,122.3,21.7
10336610,10336610,,-119.9915706,38.9224078,60.22060305738683,63.3,None,falling,139.6,21.3
11530000,11530000,,-123.673668,41.049852,1586.7758534254704,53.3,None,falling,106.6,1220.0
8164504,08164504,,-96.4171913,29.07081227,15.754879473319297,80.0,W1,falling,300.0,86.2
8164504,08164504,,-96.4171913,29.07081227,15.754879473319297,80.0,W1,falling,300.0,42.2
8164504,08164504,,-96.4171913,29.07081227,15.754879473319297,80.0,W1,falling,300.0,60.6
8070200,08070200,,-95.1246139,30.14523056,646.552320003054,96.7,W3,falling,300.0,702.0
8070200,08070200,,-95.1246139,30.14523056,646.552320003054,96.7,W3,falling,300.0,325.0
8070200,08070200,,-95.1246139,30.14523056,646.552320003054,96.7,W3,falling,300.0,460.0
8069500,08069500,,-95.2579888,30.02716385,4796.765193725671,96.7,W3,falling,300.0,2430.0
8068000,08068000,,-95.4571616,30.24465738,365.41074623306264,86.7,W1,falling,300.0,569.0
8071000,08071000,,-95.1682662,30.2327137,88.48130086927257,90.0,W2,falling,240.5,54.5
8071000,08071000,,-95.1682662,30.2327137,88.48130086927257,90.0,W2,falling,240.5,47.5
8071000,08071000,,-95.1682662,30.2327137,88.48130086927257,90.0,W2,falling,240.5,51.0
8068500,08068500,,-95.4363275,30.11049517,486.1923605064774,93.3,W2,falling,300.0,452.0
8068500,08068500,,-95.4363275,30.11049517,486.1923605064774,93.3,W2,falling,300.0,291.0
8068500,08068500,,-95.4363275,30.11049517,486.1923605064774,93.3,W2,falling,300.0,354.0
8068090,08068090,,-95.3382222,30.14116667,557.2935145196474,90.0,W2,falling,300.0,818.0
8069000,08069000,,-95.428827,30.0357753,176.9988747227356,86.7,W1,falling,210.9,703.0
8069000,08069000,,-95.428827,30.0357753,176.9988747227356,86.7,W1,falling,210.9,491.0
8069000,08069000,,-95.428827,30.0357753,176.9988747227356,86.7,W1,falling,210.9,600.0
8064100,08064100,,-96.5202639,32.1984823,13.119852724414706,33.3,None,falling,66.9,880.0
8064100,08064100,,-96.5202639,32.1984823,13.119852724414706,33.3,None,falling,66.9,861.0
8064100,08064100,,-96.5202639,32.1984823,13.119852724414706,33.3,None,falling,66.9,872.0
8062000,08062000,,-96.4852651,32.6387442,53.183251837054,30.0,D0,falling,54.5,93.4
8062000,08062000,,-96.4852651,32.6387442,53.183251837054,30.0,D0,falling,54.5,57.7
8062000,08062000,,-96.4852651,32.6387442,53.183251837054,30.0,D0,falling,54.5,75.1
8159105,08159105,,-97.5869167,30.17647778,0.04443420052129524,40.0,None,steady,52.6,0.45
8159105,08159105,,-97.5869167,30.17647778,0.04443420052129524,40.0,None,steady,52.6,0.11
8159105,08159105,,-97.5869167,30.17647778,0.04443420052129524,40.0,None,steady,52.6,0.28
8057410,08057410,,-96.7358319,32.70763139,357.4059021392342,53.3,None,falling,131.9,6500.0
8057410,08057410,,-96.7358319,32.70763139,357.4059021392342,53.3,None,falling,131.9,5250.0
8057410,08057410,,-96.7358319,32.70763139,357.4059021392342,53.3,None,falling,131.9,5670.0
8063800,08063800,,-96.6402676,32.2434807,10.537897669092725,50.0,None,falling,104.5,844.0
8063800,08063800,,-96.6402676,32.2434807,10.537897669092725,50.0,None,falling,104.5,834.0
8063800,08063800,,-96.6402676,32.2434807,10.537897669092725,50.0,None,falling,104.5,840.0
8063562,08063562,,-96.7620056,32.16465,4.586074970584554,40.0,None,falling,63.0,15.3
8063562,08063562,,-96.7620056,32.16465,4.586074970584554,40.0,None,falling,63.0,12.0
8063562,08063562,,-96.7620056,32.16465,4.586074970584554,40.0,None,falling,63.0,13.9
11526400,11526400,,-123.1144757,40.76653148,729.5072621385729,56.7,None,falling,115.5,669.0
8062095,08062095,,-96.6902556,32.43687778,7.405771137358198,60.0,None,falling,131.0,14.7
8062800,08062800,,-96.1127508,32.50347129,13.542500759527572,83.3,W1,falling,211.6,31.5
8062800,08062800,,-96.1127508,32.50347129,13.542500759527572,83.3,W1,falling,211.6,28.0
8062800,08062800,,-96.1127508,32.50347129,13.542500759527572,83.3,W1,falling,211.6,29.7
11525670,11525670,,-122.9144689,40.65181225,9.564742169148223,56.7,None,falling,111.6,7.46
8063100,08063100,,-96.6813787,31.9384908,6.89507264194597,60.0,None,falling,157.4,965.0
8063100,08063100,,-96.6813787,31.9384908,6.89507264194597,60.0,None,falling,157.4,944.0
8063100,08063100,,-96.6813787,31.9384908,6.89507264194597,60.0,None,falling,157.4,954.0
8062895,08062895,,-96.3388889,32.5561111,3.397901288949048,50.0,None,falling,103.3,18.6
8062895,08062895,,-96.3388889,32.5561111,3.397901288949048,50.0,None,falling,103.3,17.3
8062895,08062895,,-96.3388889,32.5561111,3.397901288949048,50.0,None,falling,103.3,17.8
8063460,08063460,,-96.4751389,31.967,7.08366246890049,26.7,D0,falling,40.2,951.0
11525530,11525530,,-122.8347458,40.7245899,5.155271296023429,53.3,None,falling,110.7,3.9
11525854,11525854,,-122.9566667,40.64527778,640.8654514597592,53.3,None,falling,113.2,547.0
11525500,11525500,,-122.801111,40.7247222,567.3348672093292,53.3,None,falling,102.6,532.0
11525655,11525655,,-122.9205805,40.6726453,603.0074746006853,56.7,None,falling,103.8,520.0
8158035,08158035,,-97.7125,30.26305556,0.20489682647228427,23.3,D0,steady,35.3,1.21
8158035,08158035,,-97.7125,30.26305556,0.20489682647228427,23.3,D0,steady,35.3,0.45
8158035,08158035,,-97.7125,30.26305556,0.20489682647228427,23.3,D0,steady,35.3,0.86
11526250,11526250,,-123.0619736,40.7284768,676.7499386562259,53.3,None,falling,115.0,629.0
8449100,08449100,,-100.9898028,29.888325,0.0,56.7,None,falling,,11.4
8449100,08449100,,-100.9898028,29.888325,0.0,56.7,None,falling,,10.7
8449100,08449100,,-100.9898028,29.888325,0.0,56.7,None,falling,,11.1
8068275,08068275,,-95.6460559,30.11993899,124.90980256739171,90.0,W2,falling,284.8,52.7
8068275,08068275,,-95.6460559,30.11993899,124.90980256739171,90.0,W2,falling,284.8,35.8
8068275,08068275,,-95.6460559,30.11993899,124.90980256739171,90.0,W2,falling,284.8,43.9
8068800,08068800,,-95.5985545,29.97355566,96.78878063847172,90.0,W2,falling,296.1,706.0
8068800,08068800,,-95.5985545,29.97355566,96.78878063847172,90.0,W2,falling,296.1,408.0
8068800,08068800,,-95.5985545,29.97355566,96.78878063847172,90.0,W2,falling,296.1,547.0
8105095,08105095,,-97.6663985,30.70324685,4.047316582094464,40.0,None,falling,53.5,2.56
8105095,08105095,,-97.6663985,30.70324685,4.047316582094464,40.0,None,falling,53.5,2.18
8105095,08105095,,-97.6663985,30.70324685,4.047316582094464,40.0,None,falling,53.5,2.37
8068740,08068740,,-95.7177249,29.959112,60.07902249810414,90.0,W2,falling,300.0,552.0
8068740,08068740,,-95.7177249,29.959112,60.07902249810414,90.0,W2,falling,300.0,406.0
8068740,08068740,,-95.7177249,29.959112,60.07902249810414,90.0,W2,falling,300.0,477.0
8068780,08068780,,-95.6974463,30.01605437,23.11510776281673,90.0,W2,falling,300.0,38.8
8068780,08068780,,-95.6974463,30.01605437,23.11510776281673,90.0,W2,falling,300.0,24.8
8068780,08068780,,-95.6974463,30.01605437,23.11510776281673,90.0,W2,falling,300.0,31.5
8068450,08068450,,-95.4777175,30.1343832,56.449818793803836,86.7,W1,falling,219.5,32.7
8068450,08068450,,-95.4777175,30.1343832,56.449818793803836,86.7,W1,falling,219.5,23.7
8068450,08068450,,-95.4777175,30.1343832,56.449818793803836,86.7,W1,falling,219.5,27.6
8051135,08051135,,-97.0355556,33.3497222,14.447238585711213,43.3,None,falling,64.1,832.0
8051135,08051135,,-97.0355556,33.3497222,14.447238585711213,43.3,None,falling,64.1,775.0
8051135,08051135,,-97.0355556,33.3497222,14.447238585711213,43.3,None,falling,64.1,798.0
8105505,08105505,,-97.4341667,30.70216667,1.0895190926976606,60.0,None,falling,300.0,12.6
8105505,08105505,,-97.4341667,30.70216667,1.0895190926976606,60.0,None,falling,300.0,10.0
8105505,08105505,,-97.4341667,30.70216667,1.0895190926976606,60.0,None,falling,300.0,11.3
8105700,08105700,,-97.2788849,30.69436146,26.730485381952466,40.0,None,falling,39.4,3.06
8105700,08105700,,-97.2788849,30.69436146,26.730485381952466,40.0,None,falling,39.4,2.68
8105700,08105700,,-97.2788849,30.69436146,26.730485381952466,40.0,None,falling,39.4,2.74
8075900,08075900,,-95.4179936,29.95688886,63.42601226041185,83.3,W1,steady,182.2,63.1
8075900,08075900,,-95.4179936,29.95688886,63.42601226041185,83.3,W1,steady,182.2,43.5
8075900,08075900,,-95.4179936,29.95688886,63.42601226041185,83.3,W1,steady,182.2,50.6
8022040,08022040,,-94.3538278,32.32853333,2386.863582876872,93.3,W2,falling,300.0,3450.0
8022040,08022040,,-94.3538278,32.32853333,2386.863582876872,93.3,W2,falling,300.0,2200.0
8022040,08022040,,-94.3538278,32.32853333,2386.863582876872,93.3,W2,falling,300.0,2730.0
8079600,08079600,,-101.1976302,33.03843236,3.6349733456753865,66.7,None,falling,300.0,0.01
8068720,08068720,,-95.8082835,29.9502237,42.09234950159911,90.0,W2,falling,300.0,202.0
8068720,08068720,,-95.8082835,29.9502237,42.09234950159911,90.0,W2,falling,300.0,106.0
8068720,08068720,,-95.8082835,29.9502237,42.09234950159911,90.0,W2,falling,300.0,153.0
8068325,08068325,,-95.5466084,30.10549526,30.496817259702514,83.3,W1,falling,193.2,63.5
8068325,08068325,,-95.5466084,30.10549526,30.496817259702514,83.3,W1,falling,193.2,40.7
8068325,08068325,,-95.5466084,30.10549526,30.496817259702514,83.3,W1,falling,193.2,49.3
8025360,08025360,,-93.5660077,31.1737991,4663.833248287297,96.7,W3,falling,285.3,12600.0
8045550,08045550,,-97.4038889,32.7597222,77.87152453099218,40.0,None,falling,56.0,6.18
8045550,08045550,,-97.4038889,32.7597222,77.87152453099218,40.0,None,falling,56.0,3.28
8045550,08045550,,-97.4038889,32.7597222,77.87152453099218,40.0,None,falling,56.0,4.37
8158827,08158827,,-97.8211161,30.12632345,13.501454155524979,43.3,None,falling,64.2,0.39
8158827,08158827,,-97.8211161,30.12632345,13.501454155524979,43.3,None,falling,64.2,0.33
8158827,08158827,,-97.8211161,30.12632345,13.501454155524979,43.3,None,falling,64.2,0.37
8047000,08047000,,-97.4419642,32.66513275,3.821856723710592,23.3,D0,falling,29.1,22.9
8047000,08047000,,-97.4419642,32.66513275,3.821856723710592,23.3,D0,falling,29.1,22.9
8047000,08047000,,-97.4419642,32.66513275,3.821856723710592,23.3,D0,falling,29.1,22.9
8047050,08047050,,-97.4472422,32.6951316,2.1551686944506887,36.7,None,falling,84.3,6.3
8047050,08047050,,-97.4472422,32.6951316,2.1551686944506887,36.7,None,falling,84.3,3.81
8047050,08047050,,-97.4472422,32.6951316,2.1551686944506887,36.7,None,falling,84.3,5.03
2105769,02105769,,-78.2936111,34.40444444,2177.058101399638,76.7,W0,rising,135.5,3310.0
2109500,02109500,,-78.5483333,34.095,42.61308455800652,13.3,D1,rising,25.1,60.8
2105500,02105500,,-78.8236111,34.83555556,2094.1864343332118,80.0,W1,rising,134.4,1960.0
2106500,02106500,,-78.2886111,34.755,386.312474233471,80.0,W1,rising,223.4,546.0
2134480,02134480,,-78.83638889,34.71027778,23.81327139702296,26.7,D0,steady,60.0,15.4
2120780,02120780,,-80.596075,35.7176083,32.05126274348772,16.7,D1,falling,64.5,19.9
2103000,02103000,,-78.9855556,35.1933333,122.93749299781089,43.3,None,rising,95.6,122.0
351706800,0351706800,,-83.91888889,35.4383333,218.9550253337114,6.7,D2,falling,65.9,103.0
2143000,02143000,,-81.4033333,35.68444444,46.904173475034774,26.7,D0,falling,79.0,51.7
2102192,02102192,,-78.9736111,35.5597222,23.722778430495175,76.7,W0,rising,152.6,0.27
214269560,0214269560,,-81.03,35.43416667,10.004472987025288,30.0,D0,falling,69.9,6.52
212393300,0212393300,,-80.7902778,35.46777778,8.42052386651681,30.0,D0,falling,86.7,3.7
2077303,02077303,,-78.9970556,36.5227222,33.02743282949772,63.3,None,rising,140.2,4.63
2088000,02088000,,-78.5905556,35.5708333,52.39820694683856,73.3,W0,rising,128.9,57.5
2138816,02138816,,-81.887375,35.7344861,208.9097494025278,16.7,D1,falling,75.7,58.9
2102500,02102500,,-78.8133333,35.4061111,1493.556695017376,76.7,W0,rising,119.2,656.0
2111000,02111000,,-81.5583333,35.9908333,20.131542090762327,23.3,D0,falling,64.2,19.5
214196125,0214196125,,-81.1905361,35.82246667,572.5524321079095,10.0,D2,falling,62.2,1010.0
212378405,0212378405,,-80.0618056,35.20066667,1860.0602563133561,13.3,D1,falling,70.8,3360.0
214244102,0214244102,,-81.08915,35.75719444,629.1443661282866,6.7,D2,falling,66.0,1040.0
350011450,0350011450,,-83.4243694,35.15776944,38.32985904045738,6.7,D2,falling,58.6,36.8
3500000,03500000,,-83.3797222,35.15,127.92955205089685,10.0,D2,falling,66.6,133.0
3504000,03504000,,-83.6186111,35.1275,66.97743331887963,6.7,D2,falling,62.1,73.8
2129000,02129000,,-79.8697222,34.9458333,1897.506227186702,46.7,None,steady,96.7,2810.0
2118500,02118500,,-80.7455556,36.00055556,77.54328170291055,20.0,D1,falling,75.5,69.3
214192500,0214192500,,-81.2794972,35.8447361,25.998344450838527,23.3,D0,falling,69.6,15.9
2143040,02143040,,-81.5669444,35.59055556,12.633694435656723,26.7,D0,falling,63.7,11.7
